   78.0000000       37.0000000       60.5000000    
   78.0000000       38.0000000       55.7500000    
   78.0000000       39.0000000       54.0000000    
   78.0000000       40.0000000       54.0000000    
   78.0000000       41.0000000       54.0000000    
   78.0000000       42.0000000       53.2500000    
   79.0000000       37.0000000       56.2500000    
   79.0000000       38.0000000       53.5000000    
   79.0000000       39.0000000       52.2500000    
   79.0000000       40.0000000       51.5000000    
   79.0000000       41.0000000       52.2500000    
   79.0000000       42.0000000       53.5000000    
   80.0000000       37.0000000       54.0000000    
   80.0000000       38.0000000       52.2500000    
   80.0000000       39.0000000       50.5000000    
   80.0000000       40.0000000       49.5000000    
   80.0000000       41.0000000       50.5000000    
   80.0000000       42.0000000       52.2500000    
   81.0000000       37.0000000       54.0000000    
   81.0000000       38.0000000       51.5000000    
   81.0000000       39.0000000       49.5000000    
   81.0000000       40.0000000       48.7500000    
   81.0000000       41.0000000       49.0000000    
   81.0000000       42.0000000       50.5000000    
   82.0000000       37.0000000       54.0000000    
   82.0000000       38.0000000       51.5000000    
   82.0000000       39.0000000       49.5000000    
   82.0000000       40.0000000       48.5000000    
   82.0000000       41.0000000       48.5000000    
   82.0000000       42.0000000       49.5000000    
   83.0000000       37.0000000       54.0000000    
   83.0000000       38.0000000       51.5000000    
   83.0000000       39.0000000       49.5000000    
   83.0000000       40.0000000       48.5000000    
   83.0000000       41.0000000       48.5000000    
   83.0000000       42.0000000       49.5000000    
   84.0000000       37.0000000       54.0000000    
   84.0000000       38.0000000       51.5000000    
   84.0000000       39.0000000       49.5000000    
   84.0000000       40.0000000       48.5000000    
   84.0000000       41.0000000       48.5000000    
   84.0000000       42.0000000       49.5000000    
   85.0000000       37.0000000       54.0000000    
   85.0000000       38.0000000       51.5000000    
   85.0000000       39.0000000       49.5000000    
   85.0000000       40.0000000       48.5000000    
   85.0000000       41.0000000       48.5000000    
   85.0000000       42.0000000       49.5000000    
