  -93.36000       15.28000       87.00000    
  -101.7000       18.65000       53.00000    
  -61.27000       14.94000       156.0000    
  -45.11000       22.69000       10.00000    
  -139.2900      -56.20000       10.00000    
  -52.38000      -60.51000       10.00000    
  -177.5100      -26.00000       152.0000    
  -65.83000      -62.06000       10.00000    
   178.2900      -39.01000       20.00000    
  -91.48000       14.13000       66.00000    
  -155.6900      -62.14000       10.00000    
  -127.2600       43.78000       13.00000    
  -112.0200      -35.02000       10.00000    
   166.9800      -44.92000       22.00000    
  -111.8500      -34.86000       10.00000    
  -94.04000       14.28000       13.00000    
  -82.38000       6.940000       10.00000    
  -25.24000      -58.73000       35.00000    
   28.90000      -2.300000       10.00000    
  -27.04000      -56.27000       99.00000    
  -66.90000       19.03000       14.00000    
  -41.90000       10.67000       9.000000    
  -25.59000      -60.80000       8.000000    
  -94.30000       16.36000       83.00000    
   154.2500      -61.29000       10.00000    
  -46.49000      -52.92000       10.00000    
  -46.54000      -53.02000       10.00000    
  -114.8700       41.15000       6.000000    
  -23.43000      -57.34000       14.00000    
  -178.9700      -34.62000       44.00000    
  -108.9700      -35.07000       10.00000    
  -179.3000      -35.38000       24.00000    
   35.01000      -45.49000       10.00000    
  -93.46000       14.46000       10.00000    
  -126.8300       42.41000       10.00000    
  -136.0800      -54.32000       10.00000    
  -177.4400      -29.25000       25.00000    
  -84.83000       17.20000       10.00000    
   179.3600      -32.88000       365.0000    
   158.4500      -55.66000       16.00000    
  -127.6200       43.65000       10.00000    
  -28.04000      -56.02000       140.0000    
  -90.60000       13.56000       33.00000    
  -23.47000      -1.180000       10.00000    
   164.1200      -49.09000       10.00000    
  -16.60000      -35.46000       10.00000    
  -100.1700       17.85000       56.00000    
  -24.71000      -58.74000       35.00000    
  -25.48000      -57.91000       35.00000    
   31.96000      -47.78000       10.00000    
  -34.90000       7.310000       8.000000    
  -30.52000       42.39000       10.00000    
  -73.76000       4.330000       8.000000    
  -82.97000       8.420000       13.00000    
   147.4100      -56.60000       10.00000    
  -91.02000       13.62000       26.00000    
  0.9900000      -54.74000       10.00000    
  -112.2600      -28.92000       10.00000    
  0.9800000      -54.82000       10.00000    
   149.6600      -59.38000       10.00000    
 -0.6600000       35.88000       4.000000    
   179.9100      -33.40000       21.00000    
